kList(4),            Time(us),                Time%,   Calls (Top 368, sorted by calls)
-------------------------------------------------------------
('aten::as_strided_', 'aten::view', 'aten::mean', 'aten::sum'), 295.7590000005439, 0.0008196718140942824%, 2
('aten::as_strided', 'aten::unfold', 'aten::as_strided', 'aten::unfold'), 31.238000000361353, 8.657355525588843e-05%, 2
('aten::conv_transpose2d', 'aten::convolution', 'aten::_convolution', 'aten::_convolution_nogroup'), 1804374.2410000004, 5.000675237009676%, 2
('aten::convolution', 'aten::_convolution', 'aten::_convolution_nogroup', 'aten::slow_conv_transpose2d'), 1804281.1939999992, 5.000417364879709%, 2
('aten::_convolution', 'aten::_convolution_nogroup', 'aten::slow_conv_transpose2d', 'aten::empty_like'), 1353278.7349999994, 3.750501035270695%, 2
('aten::_convolution_nogroup', 'aten::slow_conv_transpose2d', 'aten::empty_like', 'aten::empty'), 902281.2019999996, 2.500598357666713%, 2
('aten::slow_conv_transpose2d', 'aten::empty_like', 'aten::empty', 'aten::empty_like'), 451244.8849999998, 1.2505881933873035%, 2
('aten::empty', 'aten::empty_like', 'aten::empty', 'aten::empty_like'), 142.38800000119954, 0.0003946166651429891%, 2
('aten::empty', 'aten::empty_like', 'aten::empty', 'aten::resize_'), 67379.42099999916, 0.18673653969478576%, 2
('aten::empty_like', 'aten::empty', 'aten::resize_', 'aten::resize_'), 67368.06699999701, 0.18670507301489112%, 2
('aten::empty', 'aten::resize_', 'aten::resize_', 'aten::zero_'), 88126.39599999692, 0.24423507950316223%, 2
('aten::resize_', 'aten::resize_', 'aten::zero_', 'aten::fill_'), 108881.83299999777, 0.30175707105060123%, 2
('aten::resize_', 'aten::zero_', 'aten::fill_', 'aten::resize_'), 41546.66299999785, 0.11514316937340678%, 2
('aten::zero_', 'aten::fill_', 'aten::resize_', 'aten::fill_'), 41573.72299999837, 0.11521816394428977%, 2
('aten::fill_', 'aten::resize_', 'aten::fill_', 'aten::select'), 20820.04399999976, 0.0577010445496881%, 2
('aten::resize_', 'aten::fill_', 'aten::select', 'aten::as_strided'), 60.578000000678, 0.00016788695916157372%, 2
('aten::fill_', 'aten::select', 'aten::as_strided', 'aten::select'), 62.992000001482666, 0.00017457716219809844%, 2
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::instance_norm'), 210962.90900000092, 0.584666401787671%, 2
('aten::select', 'aten::as_strided', 'aten::instance_norm', 'aten::repeat'), 211132.61900000088, 0.5851367391352063%, 2
('aten::as_strided', 'aten::instance_norm', 'aten::repeat', 'aten::expand'), 211142.07100000046, 0.5851629345780717%, 2
('aten::empty_strided', 'aten::result_type', 'aten::can_cast', 'aten::to'), 19.544999999925494, 5.4167364666442e-05%, 2
('aten::add', 'aten::mul', 'aten::to', 'aten::empty_strided'), 58.94899999909103, 0.00016337231924712332%, 2
('aten::empty_strided', 'aten::copy_', 'aten::empty', 'aten::add'), 14.351999999955297, 3.9775391030612314e-05%, 2
('aten::empty_strided', 'aten::result_type', 'aten::can_cast', 'aten::resize_'), 23.840999998152256, 6.607337635801889e-05%, 2
('aten::result_type', 'aten::can_cast', 'aten::resize_', 'aten::copy_'), 2154.6829999964684, 0.005971527234680833%, 2
('aten::can_cast', 'aten::resize_', 'aten::copy_', 'aten::mul'), 5233.994999997318, 0.014505587916514176%, 2
('aten::resize_', 'aten::copy_', 'aten::mul', 'aten::to'), 5253.31099999696, 0.014559120626459515%, 2
('aten::copy_', 'aten::mul', 'aten::to', 'aten::empty_strided'), 5255.653999997303, 0.014565614058817278%, 2
('aten::empty_strided', 'aten::copy_', 'aten::empty', 'aten::conj'), 30.156999999657273, 8.357765240386565e-05%, 2
('aten::copy_', 'aten::empty', 'aten::conj', 'aten::mul'), 2160.861999999732, 0.005988651826466558%, 2
('aten::empty', 'aten::conj', 'aten::mul', 'aten::empty'), 2172.1699999999255, 0.006019991021128157%, 2
('aten::empty', 'aten::empty', 'aten::as_strided_', 'aten::add'), 224.8530000001192, 0.0006231616499051609%, 2
('aten::mkldnn_convolution_backward', 'aten::mkldnn_convolution_backward_weights', 'aten::empty', 'aten::as_strided_'), 27398.79300000146, 0.07593350789752341%, 2
('aten::_local_scalar_dense', 'aten::is_floating_point', 'aten::item', 'aten::_local_scalar_dense'), 14.579000003635883, 4.040450292514784e-05%, 2
('aten::set_', 'aten::to', 'aten::clone', 'aten::empty_strided'), 62.20200000004843, 0.00017238774197991777%, 1
